"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 17 12:10:15 GMT 2022","Thu Nov 17 12:10:21 GMT 2022","5788","Test suite","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowsAllTest","rowsAllTest",""
"passed","Thu Nov 17 12:09:07 GMT 2022","Thu Nov 17 12:09:09 GMT 2022","1511","Test suite","Tests","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","hugeTableValidateTest","hugeTableValidateTest",""
"passed","Thu Nov 17 12:08:49 GMT 2022","Thu Nov 17 12:08:58 GMT 2022","9534","Test suite","Tests","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","lineByNameTest","lineByNameTest",""
"passed","Thu Nov 17 12:09:43 GMT 2022","Thu Nov 17 12:09:46 GMT 2022","3044","Test suite","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","commonMatchersTest","commonMatchersTest",""
"passed","Thu Nov 17 12:08:42 GMT 2022","Thu Nov 17 12:08:48 GMT 2022","6322","Test suite","Tests","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","lineByIndexTest","lineByIndexTest",""
"passed","Thu Nov 17 12:08:25 GMT 2022","Thu Nov 17 12:09:02 GMT 2022","37163","Test suite","Tests","org.mytests.tests.example.MenuTests","org.mytests.tests.example.MenuTests","customMenuTest","customMenuTest",""
"passed","Thu Nov 17 12:08:58 GMT 2022","Thu Nov 17 12:09:03 GMT 2022","4110","Test suite","Tests","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","lineFilterTest","lineFilterTest",""
"passed","Thu Nov 17 12:09:56 GMT 2022","Thu Nov 17 12:10:02 GMT 2022","6147","Test suite","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","noRowsTest","noRowsTest",""
"passed","Thu Nov 17 12:09:03 GMT 2022","Thu Nov 17 12:09:08 GMT 2022","5140","Test suite","Tests","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","linesFilterTest","linesFilterTest",""
"passed","Thu Nov 17 12:10:02 GMT 2022","Thu Nov 17 12:10:02 GMT 2022","154","Test suite","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","previewTest","previewTest",""
"passed","Thu Nov 17 12:10:11 GMT 2022","Thu Nov 17 12:10:14 GMT 2022","2243","Test suite","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowMatcherTest","rowMatcherTest",""
"passed","Thu Nov 17 12:09:48 GMT 2022","Thu Nov 17 12:09:49 GMT 2022","947","Test suite","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","dataColumnTestIndex","dataColumnTestIndex",""
"passed","Thu Nov 17 12:08:43 GMT 2022","Thu Nov 17 12:09:01 GMT 2022","18287","Test suite","Tests","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","bigDropdownTest","bigDropdownTest",""
"passed","Thu Nov 17 12:09:09 GMT 2022","Thu Nov 17 12:09:09 GMT 2022","209","Test suite","Tests","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","longTextTest","longTextTest",""
"passed","Thu Nov 17 12:10:54 GMT 2022","Thu Nov 17 12:10:54 GMT 2022","84","Test suite","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","valueTest","valueTest",""
"passed","Thu Nov 17 12:09:49 GMT 2022","Thu Nov 17 12:09:50 GMT 2022","726","Test suite","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","dataFilterTest","dataFilterTest",""
"passed","Thu Nov 17 12:10:09 GMT 2022","Thu Nov 17 12:10:11 GMT 2022","2411","Test suite","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowDataMatcherTest","rowDataMatcherTest",""
"passed","Thu Nov 17 12:09:50 GMT 2022","Thu Nov 17 12:09:56 GMT 2022","6204","Test suite","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","exactMatcherTest","exactMatcherTest",""
