"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 14 13:57:52 GMT 2022","Mon Nov 14 13:57:59 GMT 2022","6833","Test suite","Tests","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","lineByIndexTest","lineByIndexTest",""
"passed","Mon Nov 14 13:58:11 GMT 2022","Mon Nov 14 13:58:15 GMT 2022","4149","Test suite","Tests","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","lineFilterTest","lineFilterTest",""
"passed","Mon Nov 14 13:58:06 GMT 2022","Mon Nov 14 13:58:13 GMT 2022","7490","Test suite","Tests","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","hugeTableValidateTest","hugeTableValidateTest",""
"passed","Mon Nov 14 13:58:50 GMT 2022","Mon Nov 14 13:58:52 GMT 2022","2051","Test suite","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowMatcherTest","rowMatcherTest",""
"passed","Mon Nov 14 13:58:43 GMT 2022","Mon Nov 14 13:58:48 GMT 2022","4891","Test suite","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowDataExactMatcherTest","rowDataExactMatcherTest",""
"passed","Mon Nov 14 13:58:20 GMT 2022","Mon Nov 14 13:58:31 GMT 2022","11248","Test suite","Tests","org.mytests.tests.example.MenuTests","org.mytests.tests.example.MenuTests","menuTest","menuTest",""
"passed","Mon Nov 14 13:58:31 GMT 2022","Mon Nov 14 13:58:32 GMT 2022","787","Test suite","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","dataFilterTest","dataFilterTest",""
"passed","Mon Nov 14 13:58:53 GMT 2022","Mon Nov 14 13:58:53 GMT 2022","538","Test suite","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowTableMatcherTest","rowTableMatcherTest",""
"passed","Mon Nov 14 13:58:48 GMT 2022","Mon Nov 14 13:58:50 GMT 2022","1913","Test suite","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowDataMatcherTest","rowDataMatcherTest",""
"passed","Mon Nov 14 13:58:53 GMT 2022","Mon Nov 14 13:58:58 GMT 2022","4865","Test suite","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowsAllTest","rowsAllTest",""
"passed","Mon Nov 14 13:57:53 GMT 2022","Mon Nov 14 13:58:12 GMT 2022","18674","Test suite","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","allDataFilterTest","allDataFilterTest",""
"passed","Mon Nov 14 13:57:58 GMT 2022","Mon Nov 14 13:58:05 GMT 2022","6982","Test suite","Tests","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","hugeTableSearchTest","hugeTableSearchTest",""
"passed","Mon Nov 14 13:58:58 GMT 2022","Mon Nov 14 13:59:26 GMT 2022","28077","Test suite","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","tableChainTest","tableChainTest",""
"passed","Mon Nov 14 13:59:27 GMT 2022","Mon Nov 14 13:59:27 GMT 2022","9","Test suite","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","tableParamsTest","tableParamsTest",""
"passed","Mon Nov 14 13:58:12 GMT 2022","Mon Nov 14 13:58:22 GMT 2022","10357","Test suite","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","atLeastTest","atLeastTest",""
"passed","Mon Nov 14 13:57:13 GMT 2022","Mon Nov 14 13:58:21 GMT 2022","67994","Test suite","Tests","org.mytests.tests.example.FormTests","org.mytests.tests.example.FormTests","fillContactFormTest","fillContactFormTest",""
"passed","Mon Nov 14 13:58:38 GMT 2022","Mon Nov 14 13:58:43 GMT 2022","4928","Test suite","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","noRowsTest","noRowsTest",""
"passed","Mon Nov 14 13:57:51 GMT 2022","Mon Nov 14 13:57:58 GMT 2022","7466","Test suite","Tests","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","bigDropdownTest","bigDropdownTest",""
"passed","Mon Nov 14 13:58:15 GMT 2022","Mon Nov 14 13:58:19 GMT 2022","3924","Test suite","Tests","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","linesFilterTest","linesFilterTest",""
"passed","Mon Nov 14 13:57:13 GMT 2022","Mon Nov 14 13:58:20 GMT 2022","66664","Test suite","Tests","org.mytests.tests.example.MenuTests","org.mytests.tests.example.MenuTests","customMenuTest","customMenuTest",""
"passed","Mon Nov 14 13:58:21 GMT 2022","Mon Nov 14 13:58:29 GMT 2022","7737","Test suite","Tests","org.mytests.tests.example.FormTests","org.mytests.tests.example.FormTests","fillContactsTest","fillContactsTest",""
"passed","Mon Nov 14 13:58:30 GMT 2022","Mon Nov 14 13:58:31 GMT 2022","1366","Test suite","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","dataColumnTestIndex","dataColumnTestIndex",""
"passed","Mon Nov 14 13:58:52 GMT 2022","Mon Nov 14 13:58:53 GMT 2022","573","Test suite","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","rowTableMatcherSingleTest","rowTableMatcherSingleTest",""
"passed","Mon Nov 14 13:58:32 GMT 2022","Mon Nov 14 13:58:38 GMT 2022","5983","Test suite","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","exactMatcherTest","exactMatcherTest",""
"passed","Mon Nov 14 13:59:27 GMT 2022","Mon Nov 14 13:59:27 GMT 2022","52","Test suite","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","valueTest","valueTest",""
"passed","Mon Nov 14 13:58:43 GMT 2022","Mon Nov 14 13:58:43 GMT 2022","166","Test suite","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","previewTest","previewTest",""
"passed","Mon Nov 14 13:58:29 GMT 2022","Mon Nov 14 13:58:36 GMT 2022","7676","Test suite","Tests","org.mytests.tests.example.FormTests","org.mytests.tests.example.FormTests","loginTest","loginTest",""
"passed","Mon Nov 14 13:58:13 GMT 2022","Mon Nov 14 13:58:14 GMT 2022","317","Test suite","Tests","org.mytests.tests.example.JDIPerformanceTests","org.mytests.tests.example.JDIPerformanceTests","longTextTest","longTextTest",""
"passed","Mon Nov 14 13:58:22 GMT 2022","Mon Nov 14 13:58:27 GMT 2022","4572","Test suite","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","commonMatchersTest","commonMatchersTest",""
"passed","Mon Nov 14 13:57:59 GMT 2022","Mon Nov 14 13:58:11 GMT 2022","11494","Test suite","Tests","org.mytests.tests.example.DataTableInteractTests","org.mytests.tests.example.DataTableInteractTests","lineByNameTest","lineByNameTest",""
"passed","Mon Nov 14 13:58:27 GMT 2022","Mon Nov 14 13:58:30 GMT 2022","2643","Test suite","Tests","org.mytests.tests.example.DataTableTests","org.mytests.tests.example.DataTableTests","dataColumnNameTest","dataColumnNameTest",""
